shape_group_id,candidate_id,candidate_kind,status
m8_n8_k128_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n8_k128_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n8_k128_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m8_n8_k128_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m8_n8_k128_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m8_n8_k128_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k128_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n8_k128_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k128_f32,unfused_vector,unfused_vector,lowering_incomplete
m8_n8_k129_f32,fused_scalar,scalar_baseline,measured
m8_n8_k129_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n8_k129_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n8_k129_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m8_n8_k129_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m8_n8_k129_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m8_n8_k129_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k129_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n8_k129_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k129_f32,unfused_vector,unfused_vector,lowering_incomplete
m8_n8_k255_f32,fused_scalar,scalar_baseline,measured
m8_n8_k255_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n8_k255_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n8_k255_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m8_n8_k255_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m8_n8_k255_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m8_n8_k255_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k255_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n8_k255_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k255_f32,unfused_vector,unfused_vector,lowering_incomplete
m8_n8_k256_f32,fused_scalar,scalar_baseline,measured
m8_n8_k256_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n8_k256_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n8_k256_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m8_n8_k256_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m8_n8_k256_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m8_n8_k256_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k256_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n8_k256_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k256_f32,unfused_vector,unfused_vector,lowering_incomplete
m8_n8_k257_f32,fused_scalar,scalar_baseline,measured
m8_n8_k257_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n8_k257_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n8_k257_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m8_n8_k257_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m8_n8_k257_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m8_n8_k257_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k257_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n8_k257_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k257_f32,unfused_vector,unfused_vector,lowering_incomplete
m8_n8_k2048_f32,fused_scalar,scalar_baseline,measured
m8_n8_k2048_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n8_k2048_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n8_k2048_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m8_n8_k2048_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m8_n8_k2048_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m8_n8_k2048_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k2048_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n8_k2048_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n8_k2048_f32,unfused_vector,unfused_vector,lowering_incomplete
m8_n16_k512_f32,fused_scalar,scalar_baseline,measured
m8_n16_k512_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n16_k512_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n16_k512_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m8_n16_k512_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m8_n16_k512_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m8_n16_k512_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n16_k512_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n16_k512_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n16_k512_f32,unfused_vector,unfused_vector,lowering_incomplete
m8_n16_k1024_f32,fused_scalar,scalar_baseline,measured
m8_n16_k1024_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m8_n16_k1024_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m8_n16_k1024_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m8_n16_k1024_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m8_n16_k1024_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m8_n16_k1024_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m8_n16_k1024_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m8_n16_k1024_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m8_n16_k1024_f32,unfused_vector,unfused_vector,lowering_incomplete
m9_n9_k9_f32,fused_scalar,scalar_baseline,measured
m9_n9_k9_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,measured
m9_n9_k9_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m9_n9_k9_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m9_n9_k9_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m9_n9_k9_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m9_n9_k9_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m9_n9_k9_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m9_n9_k9_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m9_n9_k9_f32,unfused_vector,unfused_vector,lowering_incomplete
m15_n15_k15_f32,fused_scalar,scalar_baseline,measured
m15_n15_k15_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,measured
m15_n15_k15_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m15_n15_k15_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m15_n15_k15_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m15_n15_k15_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m15_n15_k15_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m15_n15_k15_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m15_n15_k15_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m15_n15_k15_f32,unfused_vector,unfused_vector,lowering_incomplete
m15_n15_k31_f32,fused_scalar,scalar_baseline,measured
m15_n15_k31_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m15_n15_k31_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m15_n15_k31_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m15_n15_k31_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m15_n15_k31_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m15_n15_k31_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m15_n15_k31_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m15_n15_k31_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m15_n15_k31_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k7_f32,fused_scalar,scalar_baseline,measured
m16_n16_k7_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,measured
m16_n16_k7_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,measured
m16_n16_k7_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k7_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k7_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k7_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k7_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k7_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k7_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k8_f32,fused_scalar,scalar_baseline,measured
m16_n16_k8_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,measured
m16_n16_k8_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k8_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m16_n16_k8_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m16_n16_k8_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m16_n16_k8_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k8_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k8_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k8_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k9_f32,fused_scalar,scalar_baseline,measured
m16_n16_k9_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,measured
m16_n16_k9_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k9_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k9_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k9_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k9_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k9_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k9_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k9_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k15_f32,fused_scalar,scalar_baseline,measured
m16_n16_k15_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,measured
m16_n16_k15_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k15_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k15_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k15_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k15_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k15_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k15_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k15_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k16_f32,fused_scalar,scalar_baseline,measured
m16_n16_k16_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k16_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k16_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m16_n16_k16_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m16_n16_k16_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m16_n16_k16_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k16_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k16_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k16_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k17_f32,fused_scalar,scalar_baseline,measured
m16_n16_k17_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k17_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k17_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k17_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k17_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k17_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k17_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k17_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k17_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k23_f32,fused_scalar,scalar_baseline,measured
m16_n16_k23_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k23_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k23_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k23_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k23_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k23_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k23_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k23_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k23_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k24_f32,fused_scalar,scalar_baseline,measured
m16_n16_k24_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k24_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k24_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m16_n16_k24_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m16_n16_k24_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m16_n16_k24_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k24_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k24_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k24_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k25_f32,fused_scalar,scalar_baseline,measured
m16_n16_k25_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k25_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k25_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k25_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k25_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k25_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k25_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k25_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k25_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k31_f32,fused_scalar,scalar_baseline,measured
m16_n16_k31_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k31_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k31_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k31_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k31_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k31_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k31_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k31_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k31_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k32_f32,fused_scalar,scalar_baseline,measured
m16_n16_k32_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k32_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k32_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m16_n16_k32_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m16_n16_k32_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m16_n16_k32_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k32_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k32_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k32_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k33_f32,fused_scalar,scalar_baseline,measured
m16_n16_k33_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k33_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k33_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k33_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k33_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k33_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k33_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k33_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k33_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k63_f32,fused_scalar,scalar_baseline,measured
m16_n16_k63_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k63_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k63_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k63_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k63_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k63_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k63_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k63_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k63_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k95_f32,fused_scalar,scalar_baseline,measured
m16_n16_k95_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k95_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k95_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k95_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k95_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k95_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k95_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k95_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k95_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k97_f32,fused_scalar,scalar_baseline,measured
m16_n16_k97_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k97_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k97_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n16_k97_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n16_k97_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n16_k97_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k97_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k97_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k97_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n16_k2048_f32,fused_scalar,scalar_baseline,measured
m16_n16_k2048_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n16_k2048_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n16_k2048_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m16_n16_k2048_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m16_n16_k2048_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m16_n16_k2048_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k2048_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n16_k2048_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n16_k2048_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n32_k63_f32,fused_scalar,scalar_baseline,measured
m16_n32_k63_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n32_k63_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n32_k63_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n32_k63_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n32_k63_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n32_k63_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n32_k63_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n32_k63_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n32_k63_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n32_k512_f32,fused_scalar,scalar_baseline,measured
m16_n32_k512_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n32_k512_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n32_k512_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m16_n32_k512_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m16_n32_k512_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m16_n32_k512_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n32_k512_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n32_k512_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n32_k512_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n32_k1024_f32,fused_scalar,scalar_baseline,measured
m16_n32_k1024_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n32_k1024_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n32_k1024_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,measured
m16_n32_k1024_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,illegal
m16_n32_k1024_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,illegal
m16_n32_k1024_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n32_k1024_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n32_k1024_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n32_k1024_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n64_k127_f32,fused_scalar,scalar_baseline,measured
m16_n64_k127_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n64_k127_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n64_k127_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n64_k127_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n64_k127_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n64_k127_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n64_k127_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n64_k127_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n64_k127_f32,unfused_vector,unfused_vector,lowering_incomplete
m16_n128_k255_f32,fused_scalar,scalar_baseline,measured
m16_n128_k255_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
m16_n128_k255_f32,whole_shape_vector_materialized_padding,whole_shape_vector_materialized_padding,illegal
m16_n128_k255_f32,tiled_vector_full_tiles,tiled_vector_full_tiles,illegal
m16_n128_k255_f32,tiled_vector_materialized_tail,tiled_vector_materialized_tail,measured
m16_n128_k255_f32,tiled_vector_direct_k,tiled_vector_direct_cleanup,measured
m16_n128_k255_f32,tiled_vector_direct_scalar,tiled_vector_direct_cleanup,lowering_incomplete
m16_n128_k255_f32,tiled_vector_specialized_tail,tiled_vector_specialized_tail,lowering_incomplete
m16_n128_k255_f32,tiled_vector_masked_transfer,tiled_vector_direct_cleanup,lowering_incomplete
m16_n128_k255_f32,unfused_vector,unfused_vector,lowering_incomplete
m17_n17_k17_f32,fused_scalar,scalar_baseline,measured
m17_n17_k17_f32,whole_shape_vector_no_padding,whole_shape_vector_no_padding,illegal
